"","participant","condition","block","trial","stimulus","stimulus_type","choice","rt","correct"
"2260","P20","3-back",1,10,"L","non-target","non-target",1045,TRUE
"2261","P20","3-back",1,11,"Q","non-target","non-target",957,TRUE
"2262","P20","3-back",1,12,"Z","target","target",629,TRUE
"2263","P20","3-back",1,13,"L","target","non-target",376,FALSE
"2264","P20","3-back",1,14,"Q","target","target",549,TRUE
"2265","P20","3-back",1,15,"Z","target","target",813,TRUE
"2266","P20","3-back",1,16,"T","non-target","non-target",477,TRUE
"2267","P20","3-back",1,17,"C","non-target","non-target",381,TRUE
"2268","P20","3-back",1,18,"Z","target","target",340,TRUE
"2269","P20","3-back",1,19,"T","target","target",468,TRUE
"2270","P20","3-back",1,20,"B","non-target","non-target",788,TRUE
"2271","P20","3-back",1,21,"V","non-target","non-target",636,TRUE
"2272","P20","3-back",1,22,"H","non-target","non-target",540,TRUE
"2273","P20","3-back",1,23,"B","target","target",396,TRUE
"2274","P20","3-back",1,24,"K","non-target","non-target",420,TRUE
"2275","P20","3-back",1,25,"H","target","non-target",468,FALSE
"2276","P20","3-back",1,26,"P","non-target","non-target",788,TRUE
"2277","P20","3-back",1,27,"B","non-target","non-target",476,TRUE
"2278","P20","3-back",1,28,"N","non-target","non-target",517,TRUE
"2279","P20","3-back",1,29,"T","non-target","non-target",381,TRUE
"2280","P20","3-back",1,30,"B","target","non-target",556,FALSE
"2281","P20","3-back",2,1,"Q","burn-in","non-target",294,TRUE
"2282","P20","3-back",2,2,"J","burn-in","non-target",358,TRUE
"2283","P20","3-back",2,3,"L","burn-in","non-target",391,TRUE
"2284","P20","3-back",2,4,"Q","target","target",335,TRUE
"2285","P20","3-back",2,5,"W","non-target","non-target",664,TRUE
"2286","P20","3-back",2,6,"G","non-target","non-target",623,TRUE
"2287","P20","3-back",2,7,"Q","target","target",655,TRUE
"2288","P20","3-back",2,8,"F","non-target","non-target",423,TRUE
"2289","P20","3-back",2,9,"S","non-target","non-target",422,TRUE
"2290","P20","3-back",2,10,"Q","target","target",1094,TRUE
"2291","P20","3-back",2,11,"Y","non-target","non-target",466,TRUE
"2292","P20","3-back",2,12,"S","target","target",470,TRUE
"2293","P20","3-back",2,13,"C","non-target","non-target",414,TRUE
"2294","P20","3-back",2,14,"V","non-target","non-target",742,TRUE
"2295","P20","3-back",2,15,"R","non-target","non-target",558,TRUE
"2296","P20","3-back",2,16,"M","non-target","non-target",542,TRUE
"2297","P20","3-back",2,17,"V","target","target",686,TRUE
"2298","P20","3-back",2,18,"Z","non-target","non-target",829,TRUE
"2299","P20","3-back",2,19,"D","non-target","non-target",422,TRUE
"2300","P20","3-back",2,20,"K","non-target","non-target",621,TRUE
"2301","P20","3-back",2,21,"Z","target","target",349,TRUE
"2302","P20","3-back",2,22,"V","non-target","non-target",470,TRUE
"2303","P20","3-back",2,23,"K","target","non-target",430,FALSE
"2304","P20","3-back",2,24,"Z","target","target",342,TRUE
"2305","P20","3-back",2,25,"M","non-target","target",606,FALSE
"2306","P20","3-back",2,26,"C","non-target","non-target",814,TRUE
"2307","P20","3-back",2,27,"R","non-target","non-target",430,TRUE
"2308","P20","3-back",2,28,"Q","non-target","non-target",518,TRUE
"2309","P20","3-back",2,29,"C","target","non-target",437,FALSE
"2310","P20","3-back",2,30,"R","target","target",397,TRUE
"2311","P20","3-back",3,1,"N","burn-in","non-target",541,TRUE
"2312","P20","3-back",3,2,"D","burn-in","non-target",269,TRUE
"2313","P20","3-back",3,3,"Z","burn-in","non-target",269,TRUE
"2314","P20","3-back",3,4,"H","non-target","non-target",477,TRUE
"2315","P20","3-back",3,5,"J","non-target","non-target",413,TRUE
"2316","P20","3-back",3,6,"Z","target","non-target",629,FALSE
"2317","P20","3-back",3,7,"G","non-target","non-target",1101,TRUE
"2318","P20","3-back",3,8,"J","target","target",941,TRUE
"2319","P20","3-back",3,9,"T","non-target","non-target",564,TRUE
"2320","P20","3-back",3,10,"P","non-target","non-target",469,TRUE
"2321","P20","3-back",3,11,"Y","non-target","non-target",525,TRUE
"2322","P20","3-back",3,12,"T","target","target",685,TRUE
"2323","P20","3-back",3,13,"P","target","target",374,TRUE
"2324","P20","3-back",3,14,"Y","target","target",517,TRUE
"2325","P20","3-back",3,15,"T","target","target",477,TRUE
"2326","P20","3-back",3,16,"B","non-target","non-target",509,TRUE
"2327","P20","3-back",3,17,"Y","target","target",453,TRUE
"2328","P20","3-back",3,18,"T","target","target",453,TRUE
"2329","P20","3-back",3,19,"L","non-target","non-target",469,TRUE
"2330","P20","3-back",3,20,"Y","target","target",374,TRUE
"2331","P20","3-back",3,21,"S","non-target","non-target",804,TRUE
"2332","P20","3-back",3,22,"L","target","non-target",1148,FALSE
"2333","P20","3-back",3,23,"F","non-target","non-target",460,TRUE
"2334","P20","3-back",3,24,"W","non-target","non-target",396,TRUE
"2335","P20","3-back",3,25,"Z","non-target","non-target",692,TRUE
"2336","P20","3-back",3,26,"R","non-target","non-target",468,TRUE
"2337","P20","3-back",3,27,"C","non-target","non-target",388,TRUE
"2338","P20","3-back",3,28,"H","non-target","non-target",388,TRUE
"2339","P20","3-back",3,29,"Q","non-target","non-target",484,TRUE
"2340","P20","3-back",3,30,"J","non-target","non-target",389,TRUE
"2341","P21","2-back",1,1,"N","burn-in","non-target",354,TRUE
"2342","P21","2-back",1,2,"C","burn-in","non-target",364,TRUE
"2343","P21","2-back",1,3,"Q","burn-in","non-target",493,TRUE
"2344","P21","2-back",1,4,"H","non-target","non-target",460,TRUE
"2345","P21","2-back",1,5,"J","non-target","non-target",654,TRUE
"2346","P21","2-back",1,6,"H","target","target",372,TRUE
"2347","P21","2-back",1,7,"S","non-target","non-target",391,TRUE
"2348","P21","2-back",1,8,"H","target","target",276,TRUE
"2349","P21","2-back",1,9,"V","non-target","non-target",542,TRUE
"2350","P21","2-back",1,10,"V","non-target","non-target",500,TRUE
"2351","P21","2-back",1,11,"R","non-target","non-target",468,TRUE
"2352","P21","2-back",1,12,"W","non-target","non-target",340,TRUE
"2353","P21","2-back",1,13,"R","target","non-target",572,FALSE
"2354","P21","2-back",1,14,"S","non-target","non-target",476,TRUE
"2355","P21","2-back",1,15,"D","non-target","non-target",323,TRUE
"2356","P21","2-back",1,16,"J","non-target","non-target",334,TRUE
"2357","P21","2-back",1,17,"Q","non-target","non-target",371,TRUE
"2358","P21","2-back",1,18,"M","non-target","non-target",291,TRUE
"2359","P21","2-back",1,19,"K","non-target","non-target",355,TRUE
"2360","P21","2-back",1,20,"M","target","target",331,TRUE
"2361","P21","2-back",1,21,"Y","non-target","non-target",307,TRUE
"2362","P21","2-back",1,22,"M","target","non-target",443,FALSE
"2363","P21","2-back",1,23,"Y","target","target",563,TRUE
"2364","P21","2-back",1,24,"Z","non-target","non-target",419,TRUE
"2365","P21","2-back",1,25,"Y","target","target",291,TRUE
"2366","P21","2-back",1,26,"Z","target","non-target",251,FALSE
"2367","P21","2-back",1,27,"T","non-target","non-target",483,TRUE
"2368","P21","2-back",1,28,"Z","target","target",595,TRUE
"2369","P21","2-back",1,29,"B","non-target","non-target",403,TRUE
"2370","P21","2-back",1,30,"Z","target","non-target",346,FALSE
"2371","P21","2-back",2,1,"L","burn-in","non-target",672,TRUE
"2372","P21","2-back",2,2,"N","burn-in","non-target",352,TRUE
"2373","P21","2-back",2,3,"G","burn-in","non-target",456,TRUE
"2374","P21","2-back",2,4,"N","target","target",240,TRUE
"2375","P21","2-back",2,5,"P","non-target","non-target",336,TRUE
"2376","P21","2-back",2,6,"N","target","target",280,TRUE
"2377","P21","2-back",2,7,"H","non-target","non-target",264,TRUE
"2378","P21","2-back",2,8,"C","non-target","non-target",336,TRUE
"2379","P21","2-back",2,9,"F","non-target","non-target",408,TRUE
"2380","P21","2-back",2,10,"C","target","non-target",328,FALSE
"2381","P21","2-back",2,11,"D","non-target","non-target",336,TRUE
"2382","P21","2-back",2,12,"F","non-target","non-target",338,TRUE
"2383","P21","2-back",2,13,"M","non-target","non-target",615,TRUE
"2384","P21","2-back",2,14,"N","non-target","non-target",279,TRUE
"2385","P21","2-back",2,15,"V","non-target","non-target",375,TRUE
"2386","P21","2-back",2,16,"N","target","target",303,TRUE
"2387","P21","2-back",2,17,"L","non-target","non-target",263,TRUE
"2388","P21","2-back",2,18,"N","target","target",288,TRUE
"2389","P21","2-back",2,19,"G","non-target","non-target",375,TRUE
"2390","P21","2-back",2,20,"N","target","target",287,TRUE
"2391","P21","2-back",2,21,"W","non-target","non-target",377,TRUE
"2392","P21","2-back",2,22,"P","non-target","non-target",399,TRUE
"2393","P21","2-back",2,23,"W","target","target",447,TRUE
"2394","P21","2-back",2,24,"S","non-target","non-target",464,TRUE
"2395","P21","2-back",2,25,"J","non-target","non-target",489,TRUE
"2396","P21","2-back",2,26,"S","target","target",335,TRUE
"2397","P21","2-back",2,27,"Z","non-target","non-target",511,TRUE
"2398","P21","2-back",2,28,"S","target","target",297,TRUE
"2399","P21","2-back",2,29,"Z","target","non-target",320,FALSE
"2400","P21","2-back",2,30,"K","non-target","non-target",375,TRUE
"2401","P21","2-back",3,1,"Y","burn-in","non-target",574,TRUE
"2402","P21","2-back",3,2,"B","burn-in","non-target",294,TRUE
"2403","P21","2-back",3,3,"H","burn-in","target",398,FALSE
"2404","P21","2-back",3,4,"T","non-target","non-target",342,TRUE
"2405","P21","2-back",3,5,"H","target","target",374,TRUE
"2406","P21","2-back",3,6,"T","target","target",342,TRUE
"2407","P21","2-back",3,7,"H","target","non-target",390,FALSE
"2408","P21","2-back",3,8,"C","non-target","non-target",358,TRUE
"2409","P21","2-back",3,9,"H","target","target",343,TRUE
"2410","P21","2-back",3,10,"C","target","target",326,TRUE
"2411","P21","2-back",3,11,"H","target","target",478,TRUE
"2412","P21","2-back",3,12,"C","target","target",270,TRUE
"2413","P21","2-back",3,13,"R","non-target","non-target",518,TRUE
"2414","P21","2-back",3,14,"Q","non-target","non-target",542,TRUE
"2415","P21","2-back",3,15,"R","non-target","non-target",543,TRUE
"2416","P21","2-back",3,16,"S","non-target","non-target",662,TRUE
"2417","P21","2-back",3,17,"L","non-target","non-target",526,TRUE
"2418","P21","2-back",3,18,"Y","non-target","non-target",409,TRUE
"2419","P21","2-back",3,19,"Q","non-target","non-target",530,TRUE
"2420","P21","2-back",3,20,"P","non-target","non-target",478,TRUE
"2421","P21","2-back",3,21,"Q","target","non-target",518,FALSE
"2422","P21","2-back",3,22,"M","non-target","non-target",622,TRUE
"2423","P21","2-back",3,23,"H","non-target","non-target",350,TRUE
"2424","P21","2-back",3,24,"N","non-target","non-target",446,TRUE
"2425","P21","2-back",3,25,"F","non-target","non-target",398,TRUE
"2426","P21","2-back",3,26,"N","target","target",278,TRUE
"2427","P21","2-back",3,27,"D","non-target","non-target",478,TRUE
"2428","P21","2-back",3,28,"B","non-target","non-target",389,TRUE
"2429","P21","2-back",3,29,"J","non-target","non-target",350,TRUE
"2430","P21","2-back",3,30,"B","target","non-target",509,FALSE
"2431","P21","3-back",1,1,"B","burn-in","non-target",326,TRUE
"2432","P21","3-back",1,2,"L","burn-in","non-target",297,TRUE
"2433","P21","3-back",1,3,"Y","burn-in","non-target",310,TRUE
"2434","P21","3-back",1,4,"B","target","target",414,TRUE
"2435","P21","3-back",1,5,"T","non-target","non-target",446,TRUE
"2436","P21","3-back",1,6,"Y","target","target",350,TRUE
"2437","P21","3-back",1,7,"V","non-target","non-target",358,TRUE
"2438","P21","3-back",1,8,"T","target","non-target",430,FALSE
"2439","P21","3-back",1,9,"Y","target","target",407,TRUE
"2440","P21","3-back",1,10,"N","non-target","non-target",807,TRUE
"2441","P21","3-back",1,11,"Z","non-target","non-target",422,TRUE
"2442","P21","3-back",1,12,"K","non-target","non-target",334,TRUE
"2443","P21","3-back",1,13,"C","non-target","non-target",206,TRUE
"2444","P21","3-back",1,14,"J","non-target","non-target",321,TRUE
"2445","P21","3-back",1,15,"F","non-target","non-target",414,TRUE
"2446","P21","3-back",1,16,"C","target","non-target",430,FALSE
"2447","P21","3-back",1,17,"J","target","non-target",390,FALSE
"2448","P21","3-back",1,18,"P","non-target","non-target",358,TRUE
"2449","P21","3-back",1,19,"C","target","non-target",232,FALSE
"2450","P21","3-back",1,20,"W","non-target","non-target",238,TRUE
"2451","P21","3-back",1,21,"P","target","non-target",686,FALSE
"2452","P21","3-back",1,22,"M","non-target","non-target",273,TRUE
"2453","P21","3-back",1,23,"W","target","non-target",342,FALSE
"2454","P21","3-back",1,24,"L","non-target","non-target",286,TRUE
"2455","P21","3-back",1,25,"K","non-target","non-target",240,TRUE
"2456","P21","3-back",1,26,"W","target","non-target",334,FALSE
"2457","P21","3-back",1,27,"Q","non-target","non-target",461,TRUE
"2458","P21","3-back",1,28,"T","non-target","non-target",413,TRUE
"2459","P21","3-back",1,29,"F","non-target","non-target",341,TRUE
"2460","P21","3-back",1,30,"J","non-target","non-target",221,TRUE
"2461","P21","3-back",2,1,"H","burn-in","non-target",367,TRUE
"2462","P21","3-back",2,2,"B","burn-in","non-target",261,TRUE
"2463","P21","3-back",2,3,"M","burn-in","non-target",303,TRUE
"2464","P21","3-back",2,4,"H","target","non-target",269,FALSE
"2465","P21","3-back",2,5,"R","non-target","non-target",429,TRUE
"2466","P21","3-back",2,6,"V","non-target","non-target",495,TRUE
"2467","P21","3-back",2,7,"S","non-target","non-target",528,TRUE
"2468","P21","3-back",2,8,"R","target","non-target",389,FALSE
"2469","P21","3-back",2,9,"G","non-target","non-target",349,TRUE
"2470","P21","3-back",2,10,"N","non-target","non-target",374,TRUE
"2471","P21","3-back",2,11,"P","non-target","non-target",388,TRUE
"2472","P21","3-back",2,12,"C","non-target","non-target",556,TRUE
"2473","P21","3-back",2,13,"N","target","target",308,TRUE
"2474","P21","3-back",2,14,"P","target","non-target",485,FALSE
"2475","P21","3-back",2,15,"C","target","target",335,TRUE
"2476","P21","3-back",2,16,"N","target","target",364,TRUE
"2477","P21","3-back",2,17,"D","non-target","non-target",484,TRUE
"2478","P21","3-back",2,18,"C","target","target",334,TRUE
"2479","P21","3-back",2,19,"W","non-target","non-target",404,TRUE
"2480","P21","3-back",2,20,"Y","non-target","target",460,FALSE
"2481","P21","3-back",2,21,"C","target","target",316,TRUE
"2482","P21","3-back",2,22,"Z","non-target","non-target",684,TRUE
"2483","P21","3-back",2,23,"S","non-target","non-target",438,TRUE
"2484","P21","3-back",2,24,"D","non-target","non-target",428,TRUE
"2485","P21","3-back",2,25,"C","non-target","non-target",232,TRUE
"2486","P21","3-back",2,26,"S","target","non-target",415,FALSE
"2487","P21","3-back",2,27,"D","target","target",485,TRUE
"2488","P21","3-back",2,28,"R","non-target","non-target",316,TRUE
"2489","P21","3-back",2,29,"T","non-target","non-target",332,TRUE
"2490","P21","3-back",2,30,"P","non-target","non-target",532,TRUE
"2491","P21","3-back",3,1,"G","burn-in",,,
"2492","P21","3-back",3,2,"M","burn-in","non-target",350,TRUE
"2493","P21","3-back",3,3,"Z","burn-in","non-target",334,TRUE
"2494","P21","3-back",3,4,"G","target","target",286,TRUE
"2495","P21","3-back",3,5,"Q","non-target","non-target",350,TRUE
"2496","P21","3-back",3,6,"W","non-target","non-target",430,TRUE
"2497","P21","3-back",3,7,"G","target","target",374,TRUE
"2498","P21","3-back",3,8,"F","non-target","non-target",502,TRUE
"2499","P21","3-back",3,9,"W","target","target",350,TRUE
"2500","P21","3-back",3,10,"J","non-target","non-target",319,TRUE
"2501","P21","3-back",3,11,"K","non-target","non-target",383,TRUE
"2502","P21","3-back",3,12,"W","target","target",398,TRUE
"2503","P21","3-back",3,13,"J","target","non-target",502,FALSE
"2504","P21","3-back",3,14,"K","target","target",534,TRUE
"2505","P21","3-back",3,15,"B","non-target","non-target",360,TRUE
"2506","P21","3-back",3,16,"H","non-target","non-target",502,TRUE
"2507","P21","3-back",3,17,"Y","non-target","non-target",969,TRUE
"2508","P21","3-back",3,18,"L","non-target","non-target",353,TRUE
"2509","P21","3-back",3,19,"N","non-target","non-target",470,TRUE
"2510","P21","3-back",3,20,"V","non-target","non-target",406,TRUE
"2511","P21","3-back",3,21,"L","target","target",294,TRUE
"2512","P21","3-back",3,22,"N","target","target",462,TRUE
"2513","P21","3-back",3,23,"V","target","target",350,TRUE
"2514","P21","3-back",3,24,"C","non-target","non-target",422,TRUE
"2515","P21","3-back",3,25,"T","non-target","non-target",414,TRUE
"2516","P21","3-back",3,26,"M","non-target","non-target",342,TRUE
"2517","P21","3-back",3,27,"B","non-target","non-target",350,TRUE
"2518","P21","3-back",3,28,"T","target","target",469,TRUE
"2519","P21","3-back",3,29,"Z","non-target","non-target",389,TRUE
"2520","P21","3-back",3,30,"Q","non-target","non-target",349,TRUE
"2521","P22","2-back",1,1,"K","burn-in","non-target",1028,TRUE
"2522","P22","2-back",1,2,"G","burn-in","non-target",1260,TRUE
"2523","P22","2-back",1,3,"R","burn-in","non-target",997,TRUE
"2524","P22","2-back",1,4,"Z","non-target","non-target",757,TRUE
"2525","P22","2-back",1,5,"F","non-target","non-target",869,TRUE
"2526","P22","2-back",1,6,"P","non-target","non-target",845,TRUE
"2527","P22","2-back",1,7,"T","non-target","non-target",797,TRUE
"2528","P22","2-back",1,8,"S","non-target","non-target",909,TRUE
"2529","P22","2-back",1,9,"D","non-target","non-target",1125,TRUE
"2530","P22","2-back",1,10,"S","target","target",837,TRUE
"2531","P22","2-back",1,11,"D","target","target",917,TRUE
"2532","P22","2-back",1,12,"Q","non-target","non-target",933,TRUE
"2533","P22","2-back",1,13,"V","non-target","non-target",941,TRUE
"2534","P22","2-back",1,14,"F","non-target","non-target",541,TRUE
"2535","P22","2-back",1,15,"V","target","target",685,TRUE
"2536","P22","2-back",1,16,"W","non-target","non-target",1445,TRUE
"2537","P22","2-back",1,17,"H","non-target","non-target",1324,TRUE
"2538","P22","2-back",1,18,"M","non-target","non-target",964,TRUE
"2539","P22","2-back",1,19,"J","non-target","non-target",844,TRUE
"2540","P22","2-back",1,20,"K","non-target","non-target",812,TRUE
"2541","P22","2-back",1,21,"B","non-target","non-target",724,TRUE
